% Digital Circuits
% Stroke Classification Features
% 6/2/2009 6:07:25 PM

@RELATION digital_circuits

@ATTRIBUTE 'Arc Length' NUMERIC
@ATTRIBUTE 'Average Pen Speed' NUMERIC
@ATTRIBUTE 'Maximum Pen Speed' NUMERIC
@ATTRIBUTE 'Sum of Thetas' NUMERIC
@ATTRIBUTE 'Sum of Abs Value of Thetas' NUMERIC
@ATTRIBUTE 'Sum of Squared Thetas' NUMERIC
@ATTRIBUTE 'Sum of Sqrt of Thetas' NUMERIC
@ATTRIBUTE 'Path Density' NUMERIC
@ATTRIBUTE 'Bounding Box Width' NUMERIC
@ATTRIBUTE 'Bounding Box Height' NUMERIC
@ATTRIBUTE 'Bounding Box Area' NUMERIC
@ATTRIBUTE 'Self Enclosing' NUMERIC
@ATTRIBUTE 'Number of Self Intersections' NUMERIC
@ATTRIBUTE 'Number of LL Intersections' NUMERIC
@ATTRIBUTE 'Number of LX Intersections' NUMERIC
@ATTRIBUTE 'Number of XL Intersections' NUMERIC
@ATTRIBUTE 'Number of XX Intersections' NUMERIC
@ATTRIBUTE 'Part of a Closed Path' NUMERIC
@ATTRIBUTE 'End Point to Arc Length Ratio' NUMERIC
@ATTRIBUTE 'Distance To Left or Right Edge' NUMERIC
@ATTRIBUTE 'Distance To Top or Bottom Edge' NUMERIC
@ATTRIBUTE 'Inside a Closed Path' NUMERIC
@ATTRIBUTE 'Minimum Pen Speed' NUMERIC
@ATTRIBUTE 'Difference Between Maximum and Minimum Pen Speed' NUMERIC
@ATTRIBUTE 'Time to Draw Stroke' NUMERIC
@ATTRIBUTE 'Time to Previous Stroke' NUMERIC
@ATTRIBUTE 'Time to Next Stroke' NUMERIC
@ATTRIBUTE class {Gate,Label,Wire}

@DATA
0.304744316579281,0.746992060555712,1.42873726196255,-1.41135721213333,2.32952873016886,2.5648219668087,3.5675040011762,1.30875117688485,0.441152779020854,0.295744205112916,0.0734701501507687,0,0,0,0,0,0,1,0.926996380230071,0.0296247531270573,0.789943342776204,0,1.0404883436548,1.22941403512161,0.21,0.472,0.346,Gate
0.128141196400097,0.824514795601481,1.30317405028302,0.374333616007584,0.528331222002024,0.108053448168203,1.22725339044692,1.06830242365571,0.0406933381067454,0.34195423716181,0.00783604588872193,0,0,0,0,0,0,0,0.986324238316017,0.0183454026771999,0.757365439093484,1,0,1.18818715436071,0.08,0.346,0.429,Label
0.215851900572918,0.793647234148911,1.32925402785187,-1.73632653795675,3.10234596143697,2.35640320644483,4.64597684073728,3.08666150610451,0.203466690533727,0.27263918908847,0.031238291042878,0,0,0,0,0,0,0,0.559132201006142,0.0201009436032478,0.760198300283286,1,0,1.04178678804609,0.14,0.429,3.439,Label
0.382984522003339,1.40816275327218,2.1151370405775,-0.00805008378683626,0.232865848817601,0.024457758637333,0.778031872994718,1.00819293922214,0.631671589247889,0.0215646816228168,0.0076707893927067,0,0,0,0,2,0,1,0.99613773402311,0,0.120538243626062,0,0,1.77017635281056,0.14,3.439,0.912,Gate
0.89049714150506,1.11801682372579,2.43951081895991,-1.06145955164653,2.53438604369188,1.94134344804842,3.82037755866168,3.96298693749611,0.725081297174737,1.23380785570545,0.503778812590413,0,0,0,0,0,0,1,0.686902102874314,0.00131665569453588,0,0,0.197960394684439,2.24155042427547,0.41,0.912,0.693,Gate
0.0438811369076553,0.188233228368956,0.54920539050494,-1.30003303005207,1.30003303005207,1.37313404253175,1.44783069069266,1.6592762071484,0.0564157641934425,0.0354276912374848,0.00112550904810369,0,0,0,0,0,0,1,0.786682231361819,0.0294053105113013,0.128611898016997,0,0,0.395889529275188,0.12,0.693,1.007,Gate
0.575504993709044,0.332857813125347,1.53935532447996,0.578828549002458,0.964689521497179,0.165012224983372,3.28396712348809,1.17178223520391,0.880455860855037,0.403567613227001,0.200091923602434,0,0,0,2,0,0,1,0.954140673918367,0.0269475532148343,0.0858356940509915,0,0.0592060187514895,1.48014930572847,0.89,1.007,0.446,Gate
0.485285575464164,1.24901327068265,2.47371457680005,-0.343783914941904,0.776239608182093,0.101743802960427,2.94102928926975,1.39399671440754,0.680688564694651,0.67928747111873,0.260380060439989,0,0,0,0,0,0,1,0.987375696140774,0.0344524906736888,0.00906515580736544,0,0,2.37789216353145,0.2,0.446,0.456,Gate
0.310490409858896,1.33188463982446,1.81435312598072,-2.97945281346403,2.97945281346403,1.404588881983,4.5075089362809,3.41181915914787,0.278379426593872,0.371220590792775,0.0581935508613613,0,0,0,0,0,0,0,0.514607809632693,0.0169848584595128,0.0592067988668555,1,0,1.04165958008283,0.12,0.456,4.215,Label
0.846518346923259,0.726247734420568,1.1708338609085,1.77192321261144,2.81345996843476,0.383351911423085,9.89743619451073,1.46116846592963,0.510516423520988,1.93157933964374,0.555300332979159,0,0,2,2,0,0,0,0.864042333038179,0.168268597761685,0.974645892351275,0,0.244347153834918,1.07022032697647,0.6,4.215,1.267,Gate
0.158969550834181,0.371955454806996,0.729856724912524,0.431138740718782,0.72277594697663,0.202594618361861,1.99901090341603,2.06690315102234,0.152600017900295,0.304986211522695,0.0262083967224146,0,0,1,0,3,2,0,0.905427338480059,0.180030721966206,0.812322946175637,0,0,0.657989914961077,0.22,1.267,0.631,Gate
0.165755450996967,0.77566607993534,1.24633488826231,1.61424722218643,1.92697502107115,2.05764751664622,2.95524132283056,1.80373903933151,0.172021838360333,0.34041390276018,0.032975890899038,0,0,0,0,0,2,0,0.949754916163185,0.175729646697389,0.801274787535411,0,0,0.818878347268294,0.11,0.631,1.703,Gate
1.23341071863751,0.705447785647532,1.4536327523522,2.24516648668468,3.46084337345795,0.407362772050078,12.1780037854777,1.60746582567264,0.579880068021122,2.68326252763906,0.876207590624724,0,0,1,0,0,0,1,0.79406876845487,0.181215712091288,0.986543909348442,0,0.267033935532483,1.32427249443959,0.9,1.703,1.784,Gate
2.43366128614626,0.90778021467974,1.60262986191726,4.1902973665564,7.0388952062433,1.58854600336046,23.2049850826956,5.24954732760838,1.7590620245234,2.69250453404884,2.66712432658172,0,0,1,0,0,0,1,0.39938868750181,0.181830151415405,0.995750708215297,0,0.502030567615867,1.44001383420874,1.38,1.784,1.777,Gate
1.50974453698687,0.914290499245122,2.22842195993786,-0.255294222425317,1.34573029906368,0.154293756433,5.05116009416395,1.02904678566689,2.4647215012381,0.352736577973218,0.489580391605105,0,0,0,0,0,0,0,0.989418231583867,0.0572745227123107,0.979603399433428,0,0.582121160606717,2.13383596490499,0.85,1.777,1.172,Wire
1.76611213329089,1.62341634016519,2.9378710721009,-0.293551538432997,1.30781027577441,0.235262409008108,5.26863869734175,1.02413950427064,2.89015185417226,0.438995304464485,0.714473625065824,0,0,1,1,0,2,0,0.992188130115198,0.0534562211981567,0.805240793201133,0,1.02075086648692,2.82288417617858,0.56,1.172,3.855,Wire
0.500413941948479,1.6099377509069,2.99977286928464,-0.161967351986035,0.268062411508978,0.0265256799838034,1.00498677179173,1.01140712207334,0.0573406127867776,1.37243795185213,0.0443160162760828,0,0,0,0,2,1,0,0.99610237410668,0.151239850779021,0.351699716713881,0,0,2.91353269734291,0.16,3.855,0.756,Gate
0.490408878626299,1.26219947271043,2.01520605847635,-0.23918970549585,0.7408418698473,0.0504212902072632,3.13129443383667,1.08513585311378,0.779647364181509,0.346575240366699,0.152160319814018,0,0,0,0,0,1,0,0.993575485610843,0.151283739302172,0.445184135977337,0,1.98575125950072,1.75648554265115,0.2,0.756,1.274,Gate
0.522346648834804,1.92057133624658,2.95803784177608,-0.331431141191509,0.662825096449203,0.0534410836876638,2.72847132824383,1.3842227473466,0.735254631701423,0.74706218479044,0.309314434228497,0,0,0,1,0,0,0,0.995639308876407,0.151854290103138,0.356798866855524,0,0,2.1243828463393,0.14,1.274,4.938,Gate
3.21701156150572,0.622544858726944,2.4659558109214,-27.8587360511111,31.560104577451,33.6914707085336,39.8108738407746,5.20481253743214,1.66010322503655,3.88934436411518,3.63594374333498,0,12,0,1,0,2,0,0.516427050700537,0.0740399385560676,0.775070821529745,0,0.0574934479611572,2.44439576793596,2.66,4.938,1.267,Wire
0.27929364014519,0.798708317548553,1.32277753889971,-5.01088791197087,5.01088791197087,3.71617221887399,6.95541976640999,4.76950975858413,0.211790327873743,0.227969491441206,0.0271887046745049,0,0,0,0,0,0,0,0.204793133404092,0.18898398068905,0.432152974504249,0,0,0.91209195643146,0.18,1.267,1.819,Gate
1.41149965075036,1.10087118738523,1.81984805796951,-0.0509225465319625,0.883965306596366,0.0779005419564728,3.43235803638174,1.01318963483078,2.32229481786449,0.100121736105935,0.130933684452063,0,0,2,7,0,1,0,0.993485152441501,0.202545534342769,0.449008498583569,0,1.04206874429597,1.7863102133255,0.66,1.819,2.303,Wire
0.44010445949718,1.61818212436144,2.51505006262452,-0.00269919218665892,0.0373434945673259,0.000609533421536668,0.317112445081398,1.00784753631686,0.0305200035800591,1.20916250527937,0.0207814054819146,0,0,0,0,0,0,1,0.996978946301939,0.431599736668861,0.898725212464589,0,0,1.9749481543847,0.14,2.303,1.632,Gate
1.41909670766997,0.624346665412822,1.11307156780483,3.96137216789922,5.49276551202539,1.00977280067507,15.7598167986302,5.98157432404308,0.960917688475193,1.40016397108146,0.757653703485802,0,0,0,0,0,0,1,0.323409226879302,0.430370858020628,0.913172804532578,0,0.358180720591016,1.07953372316082,1.17,1.632,2.182,Gate
2.10941158271884,0.987116262841738,1.9798620339663,-0.00247728642696077,1.19608937349594,0.104174696884434,4.75909818019846,1.01891439995542,3.46078343626003,0.27263918908847,0.531334932192951,0,0,0,0,0,0,0,0.991770041229306,0.267544437129691,0.902974504249292,0,0.137145828990677,1.96217174228594,1.1,2.182,3.785,Wire
4.25078074781418,0.82259626660732,2.20972074243259,-16.2711337816343,35.1159196992852,40.4735809966072,47.960258967061,6.16333427008526,2.83558578716549,4.48083277434101,7.15495969136318,0,9,3,7,3,13,0,0.498623191404597,0.296554750932631,0.856232294617564,0,0.0816668294902801,2.18097401845202,2.66,3.785,3.373,Wire
0.902583000920545,0.829657395150461,1.18543883531957,1.76155187799016,2.37291491498897,0.23721792795467,8.75575471313564,1.34808862041741,0.309824278767266,2.14414548706864,0.374089365154465,0,0,0,0,0,1,1,0.861273781666818,0.328461707263551,0.0541076487252125,0,0.675548013543597,1.10904336843157,0.56,3.373,1.424,Gate
1.86076289744696,0.967510103770767,2.17764767928132,3.15178043358895,3.44634865454295,0.329569486266103,13.2437952582709,5.49814936003882,1.20785226289567,2.18881518471591,1.48877331055316,0,0,0,0,1,2,1,0.424263224785633,0.327232828615317,0.0565155807365439,0,0.56452779563594,1.9476738874367,0.99,1.424,1.649,Gate
3.43698877582284,1.88213133875668,3.0747779665755,-0.0252648429103205,1.40720887161056,0.10057389615404,6.52060052294998,1.0096402489412,5.66469763417763,0.459019651685672,1.4642447541349,0,0,0,0,0,0,0,0.995952926018253,0.0706605222734255,0.0941926345609065,0,1.32234930310662,2.95979107065319,0.94,1.649,3.038,Wire
2.08088082197261,0.799359379166138,2.33065434810909,-15.8118875992036,20.1244900638948,20.56905764166,26.7038812068467,4.29952892126034,0.75282675497479,2.7679809197287,1.17344787183611,0,3,1,1,12,13,0,0.487168661967924,0.304630239192451,0.198866855524079,0,0.160983755498284,2.16967059261081,1.34,3.038,2.106,Wire
0.508130012123423,1.2455329406858,1.77647972620835,-5.50804904124869,5.50804904124869,2.93787162117227,7.97052406695566,9.01751866949473,0.280229123780542,0.460559986087302,0.0726783629586958,1,0,0,1,0,2,1,0.0846261476933871,0.383936800526662,0.160198300283286,0,1.77647972620835,1.35965222848996,0.21,2.106,4.314,Gate
0.632007232495684,0.793483421465349,1.19175344523887,1.21780593896799,2.49321148566343,0.267243437867371,8.56764409334723,1.28847617782171,0.241385482860467,1.53571339842488,0.208750240891232,0,0,0,0,1,0,1,0.882899597169078,0.580689049813474,0.735977337110482,0,0.778673630512185,1.11535797835087,0.41,4.314,1.551,Gate
1.4638385587973,0.672782716034933,1.41046839166004,3.08764020969415,3.54912430625153,0.437563861118697,12.3980854068193,5.68870737086874,0.989587994868582,1.69282750739112,0.94334986096691,0,0,0,0,0,0,1,0.415789374382415,0.617862628922537,0.747733711048159,0,0.474320945679547,1.39705325380243,1.12,1.551,2.818,Gate
1.83468987142819,0.579394975634605,1.79320172676768,0.307410177719768,4.7169140559907,3.09895665622507,9.43813067393844,2.09457649675822,2.09940630687073,1.63891580333408,1.93757626065851,0,0,0,1,0,0,0,0.760150023814381,0.576563528637261,0.863739376770538,0,0.0754886196841529,1.75966388212367,1.63,2.818,4.32,Wire
4.43818244635551,0.910187979612547,2.14060281406002,-2.80926048357207,9.62546948364915,10.4619097939063,19.6977084534011,3.73712791158194,3.80205256720069,5.38192839929443,11.5228974572056,0,0,0,0,4,0,0,0.658156127513653,0.399166118060127,0.144759206798867,0,0.0235278246864855,2.11707498937354,2.51,4.32,2.804,Wire
1.2925709672547,1.1672911880558,1.80161540897845,-0.14374479333908,0.63481099481868,0.0444673476208343,2.72720068040151,1.01180814248382,2.12807661326412,0.20486447541676,0.245504569150618,0,0,0,0,0,0,0,0.995567051665002,0.719903445249067,0.70014164305949,0,1.16424232121343,1.76328644367101,0.57,2.804,0.796,Wire
0.370325015944388,0.828809804525289,1.46799587526479,0.536275059819596,0.871865157834143,0.105601974681961,2.85787791723054,1.06027123513081,0.0961842537068528,0.991975354649574,0.05372921882095,0,0,0,0,0,0,0,0.983743692901912,0.72367785824007,0.74943342776204,0,1.07988394323313,1.35300897934247,0.23,0.796,0.726,Gate
0.595336787875047,1.61290498707693,3.25933271816055,-0.442374222976745,0.601211457128751,0.0477591087456776,2.71881492793937,1.05272990045803,0.960917688475193,0.332712230752031,0.180036523600587,0,0,0,1,0,1,0,0.995472575462987,0.763791968400263,0.756373937677054,0,0,2.9324927874966,0.19,0.726,0.437,Gate
0.513884067564526,1.39223073768485,2.66860615363894,-0.0569647798547289,0.493892883906906,0.0276211253413092,2.35495547977906,1.20577113322209,0.775023121214833,0.562222056594867,0.245373807942606,0,0,0,0,1,1,0,0.993318925777422,0.76366030283081,0.726345609065156,0,0,2.59194822302407,0.19,0.437,0.692,Gate
0.461395047705282,1.0326300488298,1.5047720877025,-5.88879093413625,5.88879093413625,3.01319053968575,8.60187379761869,8.11656882012313,0.268206092067186,0.33887356835855,0.0511813808047153,1,0,0,0,0,2,1,0.0705134044658666,0.776124643405749,0.747308781869688,0,1.32762905952213,1.30354501983845,0.23,0.692,2.081,Gate
0.422492855281625,1.27929326491841,2.51505556098366,0.30169501019408,0.525805350068189,0.129232443156493,1.31329072981782,1.04237727747934,0.0517915212267669,1.14138779160766,0.0332887551390669,0,0,2,0,1,0,1,0.981266322243411,0.83339916611806,0.687677053824363,0,0,2.35694857909048,0.17,2.081,1.192,Gate
1.09416678170365,0.771543348191657,1.2913602715813,3.64744167924877,4.43927260594875,1.04044182214634,12.8382429729239,4.82458493320151,0.82496494525493,1.30774390698368,0.607524594583971,0,0,0,0,0,0,1,0.440782668050061,0.867544437129691,0.704674220963173,0,0.460842436842253,1.06138647973667,0.73,1.192,2.299,Gate
0.827994775629318,0.252197372571532,1.30995453340815,-0.407349454739368,3.55499826070766,1.15539995685682,8.3162817800189,1.53422659186191,1.10704376622214,0.705473155946436,0.439795668856518,0,0,2,0,0,0,0,0.858995865204205,0.832389730085583,0.73413597733711,0,0.122173576917459,1.27761446893,1.69,2.299,1.26,Wire
0.405194026818502,1.15875119559719,1.58458507775652,-5.44034689340398,5.44034689340398,2.99942307869962,7.61617569148102,7.72800986940195,0.241385482860467,0.377381928399294,0.051297702124726,0,0,0,0,0,0,0,0.122601629237195,0.879218784287909,0.658923512747875,0,0,0.938582801827195,0.18,1.26,0.861,Gate
0.902935159014503,2.44626008444696,4.87395522921798,0.00938690104706989,0.4244448123403,0.0436184814790897,1.40741217348246,1.00477080402817,1.49178078104955,0.0431293632456336,0.036231283427338,0,0,0,0,0,0,0,0.997632493651165,0.946543778801843,0.640793201133145,0,0,4.35651419756757,0.19,0.861,1.457,Wire
0.328492057810549,0.994662209982468,2.00729803572223,0.440109356185425,0.585139514739162,0.0739310779044675,1.89522781561902,1.03925167898989,0.0776872818401504,0.888772949740379,0.0388818050915821,0,0,0,0,0,0,1,0.991273959939177,0.950757077024358,0.673229461756374,0,0,1.95555393255719,0.17,1.457,0.81,Gate
0.388140436073621,1.17527536739169,2.53530020677593,-0.950412486385905,1.16236257871493,0.602897902763545,2.28858502928157,1.04161246546391,0.629821892061219,0.121686417728752,0.0431584185879761,0,0,0,0,0,1,1,0.983744348611545,0.977002413868773,0.684135977337111,0,0,2.42031331085362,0.17,0.81,0.551,Gate
0.439439319048024,1.19054270397114,2.64831921939184,0.0181798150729783,0.273283143174605,0.0101086240447308,1.56304959651472,1.09784383051423,0.694561293594678,0.33887356835855,0.132542127532211,0,0,0,0,0,1,1,0.994506728522215,0.983541803818301,0.619688385269122,0,0,2.57166128877696,0.19,0.551,0.987,Gate
0.317595666277105,0.908242307776972,1.78194786059355,0.441753297878028,0.600156658728634,0.144776935064805,1.67453512933983,1.1557406930871,0.48924490587428,0.189461131400462,0.0521977884768089,0,0,0,0,0,1,1,0.947654034616231,0.998112793504499,0.685835694050992,0,0,1.5807207927295,0.18,0.987,0.336,Gate
0.302940720626429,1.29949937185841,2.0872064108845,-0.340960669620901,0.461477427234828,0.068655278707372,1.65572096433645,1.49269810572848,0.410632775440795,0.462100320488932,0.106855171209844,0,0,0,0,0,0,1,0.987813283703622,1,0.662747875354108,0,0,1.8896634452805,0.12,0.336,0.812,Gate
0.48443388641008,0.80440078662606,1.75386012527771,-3.31718481553997,9.90146850928196,15.3830835658944,10.9270799955409,5.37958084478463,0.266356394880516,0.576085066209535,0.0864082897999607,0,1,0,0,0,1,0,0.382736730234749,0.975466315558482,0.656798866855524,1,0.239556033171488,1.51430409210622,0.31,0.812,5.244,Label
6.4716874858163,1.09583109439763,2.13324886191499,-9.24527932256598,17.112038167524,19.8391217096067,32.9431483564385,2.32259491961813,7.03254870372028,5.19246726789397,20.5632701160385,0,0,0,5,0,0,0,0.706825456790621,0.835330261136713,0.120963172804533,0,0.0619160208812462,2.07133284103374,3.04,5.244,0,Wire
0.330974663161221,1.30468834724109,2.3880933516422,-0.314255379325711,0.940557648548384,0.151128236863151,2.94277841508521,1.15313898635713,0.182834354864058,0.78727367354206,0.122361206021601,0,0,0,0,0,0,0,0.961166592994719,0.0112739035296356,0,0,0,2.3880933516422,0.128,0,0.273,Label
0.348977722405223,1.67698975391191,2.18880939146635,0.214937619907283,0.478581593203562,0.021709690056861,2.40697334169805,1.1081049877621,0.19008329404369,0.846796504779905,0.136830597223021,0,0,0,0,0,1,0,0.995415172105386,0.0235467605365807,0.00104547830632514,0,0,1.61746029098102,0.105,0.273,0.201,Label
0.186357924538236,1.25374324469695,1.58241724343207,1.04780489930733,1.32429746971545,0.60059142123607,2.58962648730768,1.12280397414454,0.322175074650322,0.0988303613005725,0.027067150464474,0,0,0,0,0,1,0,0.954641329436656,0.016934639901056,0.0601150026136958,0,0,0.615001368712989,0.075,0.201,1.57,Label
0.37554464958122,1.4803813787362,2.23683119814223,3.24459108819603,3.55669311902817,9.18237593128365,4.16309690706169,1.85573632896888,0.0757111425428257,0.704166324266579,0.0453205600589536,0,0,0,0,0,0,0,0.48583170563621,0.00994196555988964,0.377940407736539,0,0,1.60680899942183,0.128,1.57,0.476,Label
0.738525679188086,1.12579576668918,2.1043090793108,-4.57885993129282,11.1714921663662,10.8249456834401,16.8589221225535,5.69264467536236,0.534810623919535,0.79064289040458,0.359451758168214,0,0,0,0,0,0,0,0.442509590182331,0.00542289030539435,0.369315211709357,0,0.246897417546322,1.85741166176448,0.331,0.476,1.022,Label
0.627658546865624,1.75943386241588,2.41820186898881,4.87953406161536,4.94617605337186,1.87759814654665,9.21948586273179,4.33038845519441,0.552530253025303,0.741227709754294,0.348151222849296,0,0,0,0,0,0,0,0.461631962280024,0,0.9776529012023,0,1.98894757194055,1.89718081487619,0.18,1.022,1.788,Label
0.554990680240329,0.955740685618073,1.52520702885169,-1.43982985833456,5.04326349649004,1.53772271656786,11.6374288550673,1.24119424824633,0.196526795536697,1.27244090174487,0.212578632960362,0,0,0,0,2,0,0,0.897720578263206,0.13148130529921,0.0963146889702039,0,0.706671890147016,1.52520702885169,0.293,1.788,1.211,Gate
0.587772752740487,0.606488534275841,1.01081324616121,-2.27583102893722,5.8969000599579,1.27191445330292,14.9356619277089,1.28782399336455,0.246463932107496,1.32297915468266,0.277182999818977,0,0,0,0,0,0,1,0.886141566763923,0.142041670630768,0.0922634605331939,0,0.350888529611977,1.01081324616121,0.489,1.211,1.468,Gate
1.50408877557113,0.747703532345912,1.34189893862671,-2.50301761332493,11.3046906523563,3.61739188327963,29.5165632219885,4.80252161410751,1.25728822882288,1.34768674500781,1.4404030184674,0,0,0,0,1,0,1,0.337403887008542,0.143896869945771,0.0926555148980659,0,0,1.34189893862671,1.015,1.468,6.616,Gate
0.329530620290617,1.47142908640878,1.78493897537246,0.0170902358477779,0.80446389347744,0.125672254673303,2.14222721128113,1.00396032297953,0.0112761276127613,0.840058071054866,0.008052477263181,0,0,0,0,0,0,1,0.99820049474787,0.143754162306155,0.571745948771563,0,0,1.2303159236059,0.113,6.616,0.662,Gate
0.57298189556259,1.284932713353,2.32982269060067,1.7925772958175,3.4416084592116,2.13393081078601,6.8205247028583,1.06802106899544,1.01565692283514,0.274029638151587,0.236594577372477,0,0,0,0,1,0,1,0.981060001643053,0.144420131291028,0.477522216414009,0,1.06284161474362,2.18340967479557,0.225,0.662,0.483,Gate
0.52963238577023,1.54472236523761,3.17532428135147,0.285462860266745,2.78136131476238,1.00476965581,5.79121765681124,1.23714426731634,0.872289014615747,0.579505300353357,0.429712544311393,0,0,0,0,0,1,1,0.995895216663194,0.146275330606032,0.585859905906952,0,2.73579741405135,3.17532428135147,0.173,0.483,0.616,Gate
0.620124246470427,1.4353050835593,2.24487618004291,7.13757318662922,7.13757318662922,3.48937000606346,12.3602687587049,8.31893823879527,0.393859028760019,0.500890240227902,0.167704065721562,1,0,0,1,0,1,1,0.0927052747666121,0.193321282465988,0.543779404077365,0,1.15655022597224,1.26893811442699,0.218,0.616,3.898,Gate
1.23747544631707,0.380960230891632,0.887487698011196,1.64756821806467,9.57056500897751,5.50446948360903,20.0119557578913,1.77252107977149,1.70269526952695,0.88385789026762,1.27932117717198,0,0,0,1,0,0,0,0.792003384279715,0.0422890305394349,0.0556717198118139,0,0,0.887487698011196,1.639,3.898,2.701,Wire
1.82125493623289,0.538343191788199,1.25788663146215,0.269364072299582,11.3415865421596,6.41872185689988,25.2710909971282,3.74314234427325,1.72444208706585,1.96649957542389,2.88272149920205,0,0,0,1,3,4,0,0.644246125493162,0.0432404148035392,0.208572922111866,0,0,1.25788663146215,1.707,2.701,4.817,Wire
