2.828427125,1.420287613,0.379673985,0.183263075,Same
2,0.73813949,0.205835727,0.034281479,Same
2,0.999428413,0.214272505,0.038519637,Same
2.236067977,0.76892598,0.219485917,0.04051935,Same
2,1.101656906,0.26209432,0.060170573,Same
2.236067977,1.157590201,0.232968431,0.046131667,Same
2.828427125,1.077880591,0.30874163,0.098672349,Same
2.236067977,1.03967202,0.383967014,0.187192118,Same
2.236067977,1.317833373,0.426734624,0.262577313,Same
3,1.363911742,0.370828289,0.166523227,Same
3.605551275,1.879652815,0.501046785,0.437735849,Same
2.236067977,0.885503031,0.211594219,0.036439739,Same
3,1.202630742,0.282797737,0.074107499,Different
3.605551275,1.730301476,0.509438297,0.441493661,Different
4.123105626,1.799202573,0.49409028,0.40065785,Different
4,1.848831861,0.524392348,0.487286847,Different
3,0.985105962,0.311950599,0.102654867,Same
2.236067977,1.364621546,0.348026012,0.140733772,Same
3.16227766,1.351886411,0.396052632,0.198052201,Same
3.16227766,1.522952752,0.442104588,0.281222965,Same
3,1.622461429,0.45441983,0.30724737,Same
1.414213562,0.453697039,0.128253906,0.009430255,Same
1.414213562,0.611100595,0.192278369,0.02873615,Same
1.414213562,0.6378919,0.206210699,0.034073215,Same
2,0.615384615,0.193294241,0.022921348,Same
2,0.672602062,0.212289203,0.033739226,Same
2,0.659044242,0.179156261,0.022977698,Same
2,0.618081356,0.216238946,0.034548944,Same
1.414213562,0.707486137,0.228248544,0.0436498,Same
2.236067977,0.76157349,0.249646309,0.05514316,Different
2,0.865380483,0.261614918,0.059110101,Same
1.414213562,0.488777018,0.153132936,0.015319044,Same
1,0.541836657,0.190858234,0.026459043,Same
1.414213562,0.636083813,0.203861434,0.027541752,Same
2,0.713817773,0.211509274,0.03648757,Same
1.414213562,0.893557236,0.252402753,0.050181692,Same
1.414213562,0.747527382,0.252600537,0.055268691,Same
2,0.756964242,0.239136159,0.045418589,Same
1.414213562,0.752699382,0.282070471,0.079371817,Same
1.414213562,0.79650864,0.290918104,0.081983448,Same
2,1.032667886,0.359895184,0.148242515,Same
3,0.969055951,0.354937829,0.142127264,Same
3,1.323330987,0.379666484,0.166452367,Same
4.123105626,1.219300726,0.40226961,0.208551724,Same
4.123105626,1.355828897,0.427795601,0.251001881,Same
5.385164807,1.628715379,0.455343664,0.307453611,Same
2,0.979219386,0.191985247,0.02813731,Same
2.828427125,0.752912799,0.292253353,0.085927663,Same
2.236067977,1.059145771,0.30981216,0.097649962,Same
3.605551275,0.758247868,0.294738476,0.088016857,Same
3.605551275,1.042143278,0.352330544,0.145336226,Same
2,0.875592577,0.268801386,0.066392104,Same
2,0.892350206,0.270576371,0.064718163,Same
2,0.984856215,0.306713454,0.096528271,Same
2,0.997607022,0.330002588,0.122711336,Same
2.236067977,1.134791375,0.370821531,0.169811321,Same
1,0.417413592,0.169851239,0.017296383,Same
1.414213562,0.624086806,0.202530571,0.030614648,Same
2,0.718501892,0.286616162,0.078480335,Same
2,0.809479174,0.289870823,0.081712062,Same
2.828427125,1.124652418,0.411191677,0.240313879,Same
1,0.348314607,0.139782793,0.013746526,Same
1.414213562,0.562596268,0.197340983,0.031428298,Same
1,0.715245553,0.215202638,0.038871473,Same
2,0.778805713,0.277547815,0.076017396,Same
2,0.971266278,0.303146641,0.097387086,Same
1.414213562,0.711142787,0.172228644,0.017108283,Same
3,1.343171174,0.406179633,0.219120169,Same
3,1.572692281,0.459295311,0.318753291,Same
3,1.580660061,0.459295311,0.318753291,Same
3,1.638866228,0.505152322,0.427933702,Same
1.414213562,0.798960343,0.285664092,0.079734219,Same
2,0.762815765,0.267818359,0.066357182,Same
2,0.864627987,0.313956767,0.107125795,Same
2.236067977,0.903799274,0.319660297,0.105431659,Same
2,0.987438763,0.329043426,0.111458065,Same
2.236067977,1.10646508,0.232014767,0.039184289,Different
2.236067977,1.093124128,0.24095166,0.047060312,Different
2.236067977,1.16079265,0.277338833,0.067989795,Different
2.236067977,1.229665217,0.289625593,0.075256672,Different
2.236067977,1.333744549,0.299497167,0.0821871,Different
2.236067977,0.7308074,0.254106281,0.057129799,Same
2,1.213215822,0.371608006,0.156988841,Same
2.828427125,1.360104003,0.422970557,0.227783721,Same
3,1.510195065,0.427799295,0.230167598,Same
3,1.536124177,0.434056523,0.242692213,Same
2,0.890780138,0.233307263,0.04660345,Same
4,1.640751176,0.472539563,0.357720026,Same
3.605551275,1.835199338,0.480848218,0.370341413,Same
4,1.983216161,0.509649152,0.447174779,Same
4.123105626,2.258679037,0.555900638,0.586961616,Same
2.236067977,1.104410811,0.316657139,0.109647825,Same
2.828427125,1.10238432,0.284765297,0.080279232,Different
2.236067977,1.213945433,0.363926092,0.158540031,Same
2.236067977,1.377584039,0.378531941,0.179038607,Same
5,1.723078411,0.448355024,0.303809321,Same
1.414213562,0.62728004,0.1864781,0.023956399,Same
2,0.655567645,0.197578731,0.031259577,Same
1.414213562,0.694528684,0.243614906,0.051467036,Same
2,0.772330045,0.243772868,0.049169264,Same
1.414213562,0.760301348,0.259338396,0.060281709,Same
4,1.721190826,0.435296353,0.275963303,Same
4,1.751333612,0.436886889,0.287038054,Same
3.16227766,1.870848652,0.502206943,0.456175549,Same
3.605551275,1.775241024,0.503916359,0.451319898,Same
5,2.298275179,0.595113331,0.761290323,Same
2.236067977,1.159247585,0.249124827,0.03345988,Same
3.16227766,1.609552332,0.318450293,0.08369125,Different
3.16227766,1.540457555,0.382342384,0.145453852,Same
4.123105626,1.855963181,0.377715273,0.135737493,Different
4,1.806931917,0.387335723,0.145704547,Same
2,0.954686235,0.279922515,0.075642965,Same
2.236067977,1.356659478,0.343315974,0.133333333,Same
4.123105626,1.692121516,0.411903048,0.220408163,Same
4.123105626,1.685841643,0.424850967,0.246354104,Same
3.16227766,1.776999085,0.470185945,0.339838778,Same
2,1.245106791,0.326072836,0.111205253,Different
3,1.455012718,0.399743956,0.177466433,Same
2.828427125,1.525627736,0.41136221,0.19180357,Same
4,1.125826867,0.331840356,0.111980092,Same
4.123105626,1.207182674,0.34120239,0.122611981,Same
4,1.717885182,0.419758203,0.239460371,Different
3.16227766,1.796121592,0.452385207,0.299188381,Different
5,2.463856835,0.573187659,0.638562343,Same
5.099019514,2.484419904,0.618856638,0.814919175,Same
5.099019514,2.751537492,0.635374108,0.877703207,Same
3,1.13990014,0.263124779,0.041102625,Same
2.828427125,1.197252165,0.29129332,0.06308518,Same
3.16227766,1.228937888,0.301594482,0.070631014,Same
3,1.263730851,0.317568976,0.079970537,Same
3,1.416988294,0.357500768,0.12638695,Same
2.236067977,0.918514646,0.177873399,0.016116997,Same
4.123105626,1.702477391,0.406825914,0.197723188,Same
4.472135955,1.816420909,0.367303585,0.129904661,Same
3.605551275,1.743935398,0.476815588,0.340668011,Same
4.123105626,1.887823915,0.555399129,0.608787718,Different
1.414213562,0.70735664,0.219485917,0.039873884,Same
2,0.796705299,0.241413404,0.049011631,Same
2.236067977,0.984708377,0.269734235,0.068491787,Same
2.828427125,1.038541633,0.288552705,0.074547391,Same
4.123105626,1.761887259,0.414048531,0.227651305,Different
2,0.946727327,0.278682057,0.073394495,Same
2.236067977,0.938502219,0.247060765,0.053541693,Same
2,1.020339966,0.278067044,0.073078077,Same
3.16227766,1.136418071,0.282258065,0.07217695,Same
2.828427125,1.663900666,0.475503994,0.352173166,Same
1.414213562,0.699514697,0.1848611,0.024499216,Same
2.236067977,0.868162615,0.239515759,0.046800397,Different
2.236067977,0.951866184,0.274675254,0.069474899,Different
2.828427125,1.174788037,0.31085044,0.096772526,Different
3.605551275,1.264611595,0.330558019,0.113748799,Different
1.414213562,0.77203011,0.246962284,0.05072673,Same
2,0.868767368,0.257780426,0.058388478,Same
2,1.04321655,0.270688664,0.064288758,Same
3.16227766,1.605982311,0.468624525,0.332486987,Different
3.605551275,1.799319998,0.466638506,0.318611987,Different
2,0.839797778,0.178585586,0.021850862,Same
3.605551275,1.288599532,0.34938606,0.129519542,Same
4,1.544796041,0.34543777,0.095483681,Same
4,1.289105747,0.35430554,0.132998471,Same
4.472135955,1.561950224,0.403128771,0.194911483,Same
1.414213562,0.523011865,0.14444098,0.011737155,Different
2,0.768575651,0.188235003,0.023666182,Same
2,0.836541295,0.205449896,0.031871907,Same
2.236067977,0.981125238,0.228242673,0.042419628,Same
3,1.041746339,0.296744471,0.080678682,Same
2,0.615207073,0.151483591,0.014038785,Same
2,0.773506731,0.213756382,0.033464567,Same
2.236067977,0.946776635,0.228875291,0.039690223,Different
3,0.890660342,0.211295981,0.03410475,Same
3,1.540113027,0.366087238,0.140738544,Same
3.16227766,1.181575925,0.348336445,0.137963844,Same
2.828427125,1.280456757,0.360619022,0.15157178,Same
4,1.446861914,0.440446199,0.28125,Same
3.605551275,1.570525748,0.439376378,0.26723612,Different
3.605551275,1.915439123,0.470428258,0.333052454,Same
2.236067977,1.064983471,0.260876482,0.059508409,Different
3.16227766,1.238959207,0.284925546,0.0751499,Different
3.16227766,1.483522866,0.290272819,0.057142857,Different
2.828427125,1.274154609,0.333475746,0.115769313,Different
3.605551275,1.666174315,0.502955252,0.410113339,Same
2,1.035145435,0.262654186,0.063219799,Same
2.828427125,1.416117068,0.388357288,0.187140097,Same
2.828427125,1.554713702,0.396855911,0.195679797,Different
3.605551275,1.349813593,0.392394556,0.190119016,Same
2.828427125,1.851539154,0.506685262,0.433566434,Same
2.236067977,1.102697592,0.266861216,0.050799685,Same
2.236067977,1.159617854,0.284174915,0.074143157,Same
2.828427125,1.304587102,0.314114168,0.081371046,Same
3.16227766,1.344284169,0.341971586,0.098586444,Same
3.16227766,1.430497966,0.35012295,0.119190118,Same
2.828427125,1.027903181,0.244591126,0.044568245,Same
3,1.084612909,0.252971057,0.048516826,Same
2.236067977,1.118199115,0.267393063,0.054242071,Same
2.828427125,1.098062934,0.27524149,0.059548255,Same
2.236067977,1.198533725,0.331840356,0.109156935,Different
1.414213562,0.724189416,0.208230447,0.028169014,Same
2.236067977,0.856473674,0.248174942,0.044146857,Same
2,1.016672208,0.260939404,0.053358882,Same
2.828427125,1.362204453,0.365948895,0.150268534,Different
3.605551275,1.588722278,0.45746283,0.276691354,Same
4,1.825109291,0.462600478,0.335608868,Same
5.099019514,1.994905983,0.499754402,0.361988561,Different
5,2.012183462,0.500002639,0.411775013,Same
4.242640687,2.060369589,0.516241519,0.461104393,Same
5.099019514,2.322334496,0.590811156,0.655031387,Different
2,0.897511726,0.238459205,0.050590219,Same
2.828427125,1.385609442,0.3684504,0.160968471,Different
3,1.749759052,0.409105267,0.229182551,Different
3.16227766,1.481229162,0.431718273,0.260797549,Same
2.828427125,1.719422391,0.440250418,0.267963495,Different
2.236067977,1.086911025,0.302698121,0.087804878,Same
2.236067977,1.120256307,0.335131401,0.093862816,Same
3,1.346346099,0.413769373,0.219408686,Same
2.828427125,1.344576884,0.430167091,0.269500025,Same
3.605551275,1.917209096,0.521257066,0.458891319,Same
2,0.915737036,0.259475776,0.061847574,Same
2.236067977,1.050444464,0.256761402,0.059919584,Same
2.828427125,1.276941098,0.368641354,0.163240629,Same
3,1.377494055,0.36848656,0.163298578,Same
4,1.745504605,0.483421111,0.369882026,Same
2,1.094573817,0.22493453,0.042782767,Same
2.236067977,1.226626378,0.34782296,0.136759068,Same
2.828427125,1.243352213,0.382506826,0.1821419,Same
3.16227766,1.556532512,0.444511885,0.289244851,Same
3.16227766,1.606977183,0.480075495,0.361608869,Same
2.236067977,0.888384433,0.230402293,0.045610322,Same
2,1.096977697,0.279717265,0.075284091,Same
2.236067977,1.114895973,0.28985809,0.084304437,Same
3,1.865672029,0.461265458,0.32316661,Same
4.123105626,2.22176707,0.547243226,0.559339668,Same
2,0.748035542,0.243579458,0.05036883,Same
2.236067977,0.985158626,0.317467332,0.109653182,Same
3,1.207263541,0.343004069,0.129289351,Same
3,1.377799634,0.350621165,0.13440672,Different
4.472135955,1.953415836,0.492426466,0.385639838,Different
1.414213562,0.810722628,0.282225174,0.076745057,Same
2,0.929630704,0.295185615,0.088840508,Same
2.236067977,1.27243421,0.363890764,0.155795596,Same
4.472135955,1.792224503,0.431472936,0.25649745,Different
4.472135955,1.770012178,0.442278405,0.270742358,Different
2.236067977,0.769873433,0.24395233,0.051190057,Different
2.236067977,0.899284447,0.273068317,0.065394373,Different
2.236067977,1.08597716,0.333623645,0.121372032,Different
4,1.45037372,0.353333678,0.13836478,Different
3.605551275,1.362642072,0.41577737,0.213880766,Same
2,0.750519485,0.245479241,0.051812482,Different
2,0.877269824,0.245954461,0.050857707,Different
3.16227766,1.094295005,0.322230004,0.09712041,Different
2.828427125,1.037940355,0.332001803,0.106289286,Different
2.236067977,1.201306767,0.362254942,0.141966887,Different
3,0.869629912,0.26209432,0.063681459,Different
2,0.886689045,0.302382462,0.089603497,Different
2,1.030213996,0.33463165,0.10974026,Different
2,1.044663306,0.334292075,0.113636364,Different
3,1.0541672,0.314651085,0.1,Different
2,0.684912618,0.189215407,0.024689871,Same
2,0.888388751,0.208775393,0.034012351,Same
2.828427125,0.857257274,0.196164149,0.027604417,Same
2,0.933334139,0.244573837,0.052114563,Same
2.236067977,1.161068466,0.291003105,0.080503741,Same
1.414213562,0.73232703,0.146835731,0.013600816,Same
2,0.935520434,0.211851187,0.036533325,Same
2.236067977,1.130237593,0.290115792,0.082644628,Same
2.236067977,1.207939191,0.348152624,0.137908281,Same
3,1.318348067,0.336616189,0.125087817,Same
2.828427125,1.003599298,0.240160936,0.038340885,Same
2.236067977,1.243880783,0.294411609,0.066995074,Same
3,1.210911425,0.285757318,0.064386318,Same
2.828427125,1.345518936,0.360063113,0.140563132,Different
2.828427125,1.426615781,0.382022472,0.160535117,Different
3,1.162592912,0.262985868,0.060599131,Same
2.236067977,1.127832819,0.334193315,0.121517167,Same
2.236067977,1.320637919,0.332310211,0.118916601,Same
2.236067977,1.263466238,0.352997427,0.14233617,Same
2.236067977,1.437083988,0.376546134,0.172063324,Same
4.123105626,2.036504788,0.478917733,0.366056933,Same
5.099019514,2.576979953,0.597771888,0.679015919,Different
4.242640687,2.586967567,0.650872308,0.938461538,Different
5,2.599899453,0.683663654,1.096561104,Same
5.830951895,3.225276237,0.68408197,1.033210332,Different
2,0.813379892,0.233458038,0.045833333,Same
2.236067977,1.1704051,0.27580243,0.068181818,Same
3,1.393738544,0.366431589,0.14159292,Same
4,1.805626049,0.494036972,0.380355277,Different
4.242640687,2.047103921,0.467480202,0.30726257,Same
2,0.89551055,0.208775393,0.034404903,Same
2,1.077169054,0.246236221,0.054276714,Same
2,1.147661243,0.292332589,0.085642317,Same
2.828427125,1.936252413,0.458204913,0.306554789,Same
3.16227766,1.967409112,0.428218303,0.236281629,Same
3,1.392230164,0.344808246,0.1200649,Different
3.605551275,1.385846649,0.394804526,0.165448428,Different
4,1.696982337,0.384074886,0.15874102,Different
4,1.845144099,0.499303847,0.373280943,Different
4.472135955,2.408308863,0.581375062,0.601204039,Different
2.236067977,1.114536815,0.326446664,0.113377379,Same
2.236067977,1.291446994,0.294879915,0.088456713,Same
3,1.450140843,0.370705256,0.164442072,Same
3,1.427216479,0.384447718,0.177624705,Same
4.123105626,1.729404815,0.403946799,0.215966001,Same
3,1.233023885,0.352266274,0.118438098,Different
3.16227766,1.497378049,0.362325175,0.135618761,Different
3.605551275,1.535980375,0.391343038,0.128227121,Different
4,1.623523172,0.446032022,0.109227088,Same
5,1.969194305,0.49045773,0.170822102,Different
2.828427125,1.133268619,0.272097868,0.064800284,Different
2.236067977,1.154919292,0.354638442,0.140540541,Different
2.828427125,1.345286086,0.36406905,0.159651613,Same
4.123105626,1.262481107,0.384192981,0.186635677,Same
4,1.706703092,0.516940236,0.475736209,Different
2.236067977,1.128242247,0.356943674,0.132093376,Same
2.236067977,1.239127993,0.377548339,0.168297456,Same
2.828427125,1.201542927,0.371017628,0.144427002,Same
3,1.269988284,0.372999792,0.17666094,Same
2.828427125,1.307359322,0.395553954,0.200692042,Same
2.828427125,1.067662393,0.28985809,0.083310268,Same
2.236067977,1.258969562,0.357105545,0.150227618,Same
3,1.212922719,0.357159494,0.149828962,Same
3,1.489879488,0.39520202,0.204559848,Same
5,1.788126253,0.521294807,0.47826087,Different
1.414213562,0.718592906,0.160706233,0.01888053,Same
2,1.045674187,0.267185508,0.064636177,Same
2.236067977,1.248190557,0.24388671,0.05191143,Same
2.828427125,1.500218328,0.384438816,0.179640719,Same
3.605551275,1.618849814,0.418796129,0.226117856,Same
2,1.004070048,0.29156824,0.074912715,Same
2.236067977,1.247137952,0.35474364,0.133573476,Same
3,1.018213664,0.347998471,0.138829748,Different
3,1.545324114,0.41003492,0.183873847,Same
3.16227766,1.87294898,0.479708252,0.331632653,Same
1.414213562,0.766421356,0.152987939,0.015956234,Same
1.414213562,0.95945509,0.228431182,0.043791054,Same
2.236067977,1.173713846,0.357737919,0.147270168,Same
3,1.299690808,0.33903481,0.127456647,Same
3.16227766,1.481127704,0.384793551,0.184331797,Same
1.414213562,0.673993171,0.24545868,0.054274785,Same
2,0.767495234,0.225570535,0.04135038,Same
2,0.910146458,0.276806527,0.065402777,Same
2.236067977,1.045816472,0.347388303,0.130131681,Same
3.16227766,1.505962067,0.441053693,0.30278941,Same
3.16227766,1.448698427,0.407642958,0.20682282,Different
3,1.447152459,0.440175223,0.256648101,Different
3.16227766,1.598226049,0.411989864,0.200369599,Different
3.16227766,1.774965282,0.459460423,0.284714411,Different
3.605551275,1.704898465,0.444860908,0.249450888,Different
1.414213562,0.666223902,0.166502555,0.020516118,Same
2,0.947541678,0.292332589,0.083573487,Same
2.236067977,1.072043425,0.292253353,0.084110213,Same
2.236067977,1.289818069,0.277202084,0.074888972,Same
3.16227766,1.98571303,0.539988531,0.535541975,Different
2,0.813172358,0.153058736,0.011970928,Same
2,0.935349512,0.218023374,0.037103531,Same
2,0.867263269,0.244238779,0.046017137,Same
2.236067977,1.08450901,0.312896469,0.096091121,Same
3,0.955106542,0.278672525,0.066742812,Same
2,1.026594926,0.300737664,0.094588806,Same
3.605551275,1.387311577,0.341157492,0.129822969,Different
2.828427125,1.361477293,0.414734949,0.227532591,Different
2.828427125,1.413301239,0.432729504,0.263438454,Different
3.605551275,1.7269202,0.488318182,0.398553959,Same
2,0.960203525,0.258216234,0.062015504,Same
2.828427125,0.952641976,0.275003952,0.064814815,Same
2.828427125,1.049961917,0.260609497,0.062959434,Same
3,1.291805205,0.374466428,0.176783517,Different
4,1.609874034,0.418238626,0.240593892,Same
3.16227766,1.308212659,0.382426479,0.181818182,Different
3.16227766,1.351704899,0.400962276,0.21773399,Different
4,1.542461512,0.439093469,0.285866006,Different
3.605551275,1.543518711,0.451746991,0.314849878,Different
3,1.577385819,0.478754087,0.369536069,Same
2,0.776279186,0.195101783,0.025034771,Different
2.236067977,1.161372162,0.317918255,0.109332992,Same
2.828427125,1.209796831,0.325348818,0.117464079,Same
3,1.134811771,0.361584011,0.144478844,Different
3.16227766,1.426318988,0.368516064,0.167409685,Same
1.414213562,0.619638348,0.192224974,0.028842687,Same
1.414213562,0.689618171,0.186910946,0.025725004,Same
1.414213562,0.827665043,0.230669735,0.045325779,Same
2,0.962620295,0.302330477,0.093158661,Same
