@RELATION zernikeFeatures

@ATTRIBUTE A20 NUMERIC
@ATTRIBUTE A22 NUMERIC
@ATTRIBUTE A31 NUMERIC
@ATTRIBUTE A33 NUMERIC
@ATTRIBUTE A40 NUMERIC
@ATTRIBUTE A42 NUMERIC
@ATTRIBUTE A43 NUMERIC
@ATTRIBUTE A51 NUMERIC
@ATTRIBUTE A53 NUMERIC
@ATTRIBUTE A55 NUMERIC
@ATTRIBUTE A60 NUMERIC
@ATTRIBUTE A62 NUMERIC
@ATTRIBUTE A64 NUMERIC
@ATTRIBUTE A66 NUMERIC
@ATTRIBUTE A71 NUMERIC
@ATTRIBUTE A73 NUMERIC
@ATTRIBUTE A75 NUMERIC
@ATTRIBUTE A77 NUMERIC
@ATTRIBUTE A80 NUMERIC
@ATTRIBUTE A82 NUMERIC
@ATTRIBUTE A84 NUMERIC
@ATTRIBUTE A86 NUMERIC
@ATTRIBUTE A88 NUMERIC
@ATTRIBUTE A91 NUMERIC
@ATTRIBUTE A93 NUMERIC
@ATTRIBUTE A95 NUMERIC
@ATTRIBUTE A97 NUMERIC
@ATTRIBUTE A99 NUMERIC
@ATTRIBUTE A100 NUMERIC
@ATTRIBUTE A102 NUMERIC
@ATTRIBUTE A104 NUMERIC
@ATTRIBUTE A106 NUMERIC
@ATTRIBUTE A108 NUMERIC
@ATTRIBUTE A1010 NUMERIC
@ATTRIBUTE class {AND,OR,NAND,NOR,NOT,XOR,NOTBUBBLE}

@DATA
240.642273954946,1368440.89485481,42678.3247201128,669313617.381082,668.450760985961,20526613.4228222,343554677140.926,160043.717700423,12047645112.8595,178320347207288,1310.16349153248,95790862.6398368,7214648219959.44,9.28737628157279E+16,398331.030721052,66931361738.1082,4.27968833297492E+15,4.84364619636666E+19,2165.78046559451,287372587.91951,46379881414025,2.50759159602465E+18,2.52760412609323E+22,800218.588502115,234259766083.379,3.12060607612755E+16,1.45309385891E+21,1.3193173930919E+25,3235.30168317205,677378242.953132,185175970978959,2.04322278194601E+19,8.34109361610765E+23,6.88667609444159E+27,OR
263.560585760179,1107249.02314231,41423.6987390726,450524710.791284,732.112738222719,16608735.3471346,192787042651.819,155338.870271522,8109444794.24311,83345737723532.1,1434.94096691653,77507431.6199616,4048527895688.2,3.60929198957996E+16,386621.188231344,45052471079.1284,2.00029770536477E+15,1.56247698929348E+19,2372.04527184161,232522294.859885,26026250757995.6,9.74508837186588E+17,6.7582413819257E+21,776694.35135761,157683648776.949,1.45855041016181E+16,4.68743096788044E+20,2.92036821125454E+24,3543.42565299796,548088266.455442,103912215989331,7.94044237707591E+18,2.23021965603548E+23,1.2607712627098E+27,OR
317.991576297607,2587540.02357627,73029.9474488174,1231639334.5598,883.309934160019,38813100.3536441,585957768644.51,273862.302933065,22169508022.0764,275177647803149,1731.28747095364,181127801.650339,12305113141534.7,1.27909447858434E+17,681612.842855628,123163933455.98,6.60426354727557E+15,5.90826610058169E+19,2861.92418667846,543383404.951017,79104298767008.8,3.45355509217772E+18,2.72071320831531E+22,1369311.51466533,431073767095.931,4.8156088365551E+16,1.77247983017451E+21,1.25199629832068E+25,4275.22008133449,1280832311.67025,315831237299391,2.81400785288555E+19,8.97835358744054E+23,5.76709278304141E+27,OR
309.397209370645,3524519.4882443,83963.0435363351,1872339424.17447,859.436692696235,52867792.3236644,971727301744.84,314861.413261257,33702109635.1405,493351500081879,1684.49591768462,246716364.177101,20406273336641.7,2.46464821789945E+17,783655.073005795,187233942417.447,1.18404360019651E+16,1.2170337131727E+20,2784.5748843358,740149092.531302,131183185735553,6.65455018832853E+18,5.95941928832265E+22,1574307.06630628,655318798461.066,8.63365125143288E+16,3.65110113951809E+21,2.90051989075062E+25,4159.67359264978,1744637146.68093,523761015640469,5.4222260793788E+19,1.96660836514647E+24,1.40562899464032E+28,OR
297.938053468028,2562272.5928821,67264.0998471623,1320451009.71533,827.605704077856,38434088.8932315,678523589201.233,252240.374426859,23768118174.8759,343673059675711,1622.1071799926,179359081.501747,14248995373225.9,1.718259585187E+17,627798.265240181,132045100971.533,8.24815343221706E+15,8.50046145042204E+19,2681.44248121225,538077244.505242,91600684542166.5,4.6393008800049E+18,4.16937848781307E+22,1261201.87213429,462157853400.364,6.01427854432494E+16,2.55013843512661E+21,2.03066432949986E+25,4005.61160773682,1268324933.47664,365724214579465,3.7801710874114E+19,1.37589490097831E+24,9.83219074466738E+27,OR
277.884530638449,2796717.83547571,71281.2308639621,1403834769.3806,771.901473995692,41950767.5321356,691832925786.069,267304.615739858,25269025848.8509,334547435121915,1512.92688903156,195770248.483299,14528491441507.5,1.5961699498816E+17,665291.488063647,140383476938.06,8.02913844292596E+15,7.54804844009421E+19,2500.96077574604,587310745.449898,93397444981119.3,4.30965886468032E+18,3.54939375825238E+22,1336523.07869929,491342169283.211,5.85458011463351E+16,2.26441453202826E+21,1.66367384887939E+25,3736.00313413915,1384375328.56047,372897946998691,3.51157388973952E+19,1.17129994022328E+24,7.78615058490006E+27,OR
329.450732200223,1167291.51330101,57998.2019933067,321774087.838754,915.140922778398,17509372.6995151,95998823747.4287,217493.2574749,5791933581.09758,30329798804319.5,1793.67620864566,81710405.9310704,2015975298696,9.95886889376104E+15,541316.551937529,32177408783.8754,727915171303669,3.34773141075227E+18,2965.05658980201,245131217.793211,12959841205902.9,2.68889460131548E+17,1.14036963978034E+21,1087466.2873745,112620930743.564,5.30771479075592E+15,1.00431942322568E+20,3.91196783858516E+23,4429.28206624745,577809299.083998,51743365999864.1,2.19095115662743E+18,3.76321981127511E+22,1.34669099954344E+26,NAND
349.504255029802,2406472.95591011,79638.2799935096,930258046.463076,970.845152860562,36097094.3386516,358169109265.816,298643.549975661,16744644836.3354,137674109039795,1902.8564996067,168453106.913708,7521551294582.14,5.32072831373737E+16,743290.613272756,93025804646.3075,3.30417861695509E+15,2.07634112629899E+19,3145.53829526822,505359320.741123,48352829750885.2,1.43659664470909E+18,8.19379720537965E+21,1493217.7498783,325590316262.076,2.40929690819642E+16,6.22902337889696E+20,3.26874888976638E+24,4698.89053984512,1191204113.1755,193053149894275,1.17056022902222E+19,2.70395307777529E+23,1.31645824288732E+27,NAND
317.991576297607,1997233.92227229,70609.9784776464,743292583.513529,883.309934160019,29958508.8340844,282326296850.421,264787.419291174,13379266503.2435,108649064297058,1731.28747095364,139806374.559061,5928852233858.84,4.22766154923572E+16,659026.465791366,74329258351.3529,2.60757754312938E+15,1.65898707990492E+19,2861.92418667846,419419123.677182,38114050074806.8,1.14146861829364E+18,6.54746231265798E+21,1323937.09645587,260152404229.735,1.90135862519851E+16,4.97696123971477E+20,2.59301733702054E+24,4275.22008133449,988630791.524786,152173874002377,9.30085540831857E+18,2.16066256317713E+23,1.02877551381898E+27,NAND
346.639466054148,1687382.92370697,68267.2570460231,549371508.278622,962.887405705967,25310743.8556045,184206930081.47,256002.213922586,9888687149.01519,63242514035392.1,1887.2593151837,118116804.659488,3868345531710.86,2.21533334413964E+16,637161.065762882,54937150827.8622,1.51782033684941E+15,7.87798920008428E+18,3119.75519448733,354350413.978464,24867935560998.4,5.98140002917702E+17,2.82996493506993E+21,1280011.06961293,192280027897.518,1.10674399561936E+16,2.36339676002528E+20,1.02285730978304E+24,4660.37504361688,835254547.23495,99287535313912,4.8737333571072E+18,9.33888428573078E+22,3.70939247363984E+26,NAND
303.667631419336,1319668.83015694,54010.9876946465,426709332.692013,843.521198387045,19795032.4523541,140010077851.713,202541.203854924,7680767988.45624,46190253158449.8,1653.30154883861,92376818.1109858,2940211634885.97,1.53327813631497E+16,504102.5518167,42670933269.2013,1.10856607580279E+15,5.12520604613186E+18,2733.00868277403,277130454.332958,18901360509981.2,4.13985096805041E+17,1.72490227673234E+21,1012706.01927462,149348266442.205,8.08329430272871E+15,1.53756181383956E+20,5.84084475307868E+23,4082.6426001933,653236070.927686,75465431962073.1,3.37321189989293E+18,5.69217751321672E+22,1.98812435719418E+26,NAND
317.991576297607,1688331.33802652,62924.8539304471,626186429.005258,883.309934160019,25324970.0703978,243410460582.19,235968.202239177,11271355722.0946,96930965372156,1731.28747095364,118183193.661856,5111619672226,3.91544071430299E+16,587298.636684173,62618642900.5258,2.32634316893175E+15,1.59476284692541E+19,2861.92418667846,354549580.985569,32860412178595.7,1.05716899286181E+18,6.52507029017547E+21,1179841.01119588,219165250151.84,1.69629189401273E+16,4.78428854077623E+20,2.67594775400054E+24,4275.22008133449,835724012.323128,131198238253801,8.61396957146658E+18,2.15327319575791E+23,1.09854898517437E+27,NAND
366.692988883727,2387481.91330146,77893.7484087969,991150915.263064,1018.59163578813,35812228.6995219,427510017089.074,292101.556532988,17840716474.7351,189131849312360,1996.43960614474,167123733.931102,8977710358870.56,8.52106315370249E+16,727008.318482104,99115091526.3064,4.53916438349664E+15,3.88390368990288E+19,3300.23689995354,501371201.793307,57713852307025,2.30068705149967E+18,1.78170535350888E+22,1460507.78266494,346902820342.072,3.3098073629663E+16,1.16517110697086E+21,8.19742058540462E+24,4929.98351721455,1181803547.08422,230427899211011,1.87463389381455E+19,5.8796276665793E+23,3.77460714369769E+27,NOR
332.315521175877,1978600.36445278,68425.480573668,750305961.339355,923.098669932993,29679005.4667916,287252411829.344,256595.552151255,13505507304.1084,110559241677498,1809.27339306867,138502025.511694,6032300648416.23,4.28791235697479E+16,638637.818687568,75030596133.9355,2.65342180025996E+15,1.67691520305667E+19,2990.8396905829,415506076.535083,38779075596961.5,1.15773633638319E+18,6.60710848002605E+21,1282977.76075628,262607086468.774,1.93478672935622E+16,5.03074560917002E+20,2.6186552046578E+24,4467.79756247569,979407180.404124,154829049976017,9.43340718534453E+18,2.1803457984086E+23,1.04234843753915E+27,NOR
346.639466054148,3361321.84612621,94789.2382166387,1476297006.0524,962.887405705967,50419827.6918931,638004140204.339,355459.643312395,26573346108.9431,273649336534416,1887.2593151837,235292529.228835,13398086944291.1,1.17321329930221E+17,884699.556688628,147629700605.24,6.56758407682599E+15,5.04510125498348E+19,3119.75519448733,705877587.686504,86130558927585.8,3.16767590811596E+18,2.17867723537696E+22,1777298.21656198,516703952118.338,4.78886338935229E+16,1.51353037649504E+21,9.44815744905929E+24,4660.37504361688,1663854313.83247,343884231570139,2.58106925846485E+19,7.18963487674397E+23,4.11236855791865E+27,NOR
363.828199908073,2062017.18895981,72540.6579880836,775766360.850589,1010.63388863354,30930257.8343972,297557736199.415,272027.467455313,13963794495.3106,115791045104974,1980.84242172173,144341203.227187,6248712460187.72,4.57152179053628E+16,677046.141222113,77576636085.0589,2.77898508251937E+15,1.82797750944765E+19,3274.45379917265,433023609.681561,40170294386921.1,1.2343108834448E+18,7.38213141612221E+21,1360137.33727657,271518226297.706,2.02634328933704E+16,5.48393252834295E+20,3.00227708844816E+24,4891.46802098631,1020698508.53511,160383619811485,1.00573479391798E+19,2.43610336732033E+23,1.22670107830784E+27,NOR
392.476089664614,3070386.96607145,107381.238935837,1089614172.24708,1090.21136017948,46055804.4910718,386514741319.461,402679.64600939,19613055100.4474,137518361908165,2136.81426595179,214927087.625002,8116809567708.68,4.91726215155384E+16,1002224.89673448,108961417224.708,3.30044068579596E+15,1.76629049894638E+19,3532.28480698153,644781262.875006,52179490078127.2,1.32766078091954E+18,6.36481206986045E+21,2013398.23004695,381364960286.476,2.40657133339289E+16,5.29887149683913E+20,2.29763104137406E+24,5276.6229832687,1519841548.20537,208331445571189,1.08179767334184E+19,2.10038798305395E+23,8.29945726025778E+26,NOR
386.746511713306,2283323.22833117,75412.0848632401,897974875.490385,1074.29586587029,34249848.4249675,351079202509.305,282795.31823715,16163547758.8269,136307017856984,2105.61989710578,159832625.983182,7372663252695.41,5.28439208559206E+16,703846.125390241,89797487549.0385,3.27136842856762E+15,2.05346341471749E+19,3480.71860541975,479497877.949545,47395692338756.2,1.42678586310985E+18,8.01381818764506E+21,1413976.59118575,314291206421.635,2.38537281249722E+16,6.16039024415247E+20,3.14309272076281E+24,5199.59199081222,1130244998.02393,189231690152516,1.16256625883025E+19,2.64456000192287E+23,1.2388601690635E+27,NOR
383.881722737652,2970051.2170978,94887.6576060556,1175823449.65535,1066.3381187157,44550768.2564671,465400885378.646,355828.716022708,21164822093.7963,184678602135086,2090.02271268277,207903585.196846,9773418592951.56,7.37247680436155E+16,885618.137656518,117582344965.535,4.43228645124207E+15,2.96249267433258E+19,3454.93550463886,623710755.590539,62829119526117.2,1.99056873717762E+18,1.19695490601425E+22,1779143.58011354,411538207379.373,3.23187553736401E+16,8.88747802299774E+20,4.85488433585402E+24,5161.07649458398,1470175352.46341,250851077219090,1.62194489695954E+19,3.94995118984702E+23,1.97375428849067E+27,NOR
372.422566835035,2837333.85581587,97354.6948696857,1024051632.14268,1034.50713009732,42560007.8372381,367395069145.309,365080.105761321,18432929378.5682,131641630996939,2027.63397499075,198613369.907111,7715296452051.48,4.73114216747535E+16,908643.818783733,102405163214.268,3.15939914392654E+15,1.70804365327786E+19,3351.80310151532,595840109.721333,49598334334616.6,1.27740838521834E+18,6.19308047784129E+21,1825400.52880661,358418071249.937,2.30372854244643E+16,5.12413095983358E+20,2.2531381146731E+24,5007.01450967103,1404480258.62886,198025942269321,1.04085127684458E+19,2.04371655768763E+23,8.21608898872424E+26,NOR
326.585943224569,1778499.15200982,52295.3410801555,927397118.011709,907.183175623804,26677487.2801473,502113730121.038,196107.529050583,16693148124.2108,273036574029234,1778.07902422265,124494940.640687,10544388332541.8,1.48263372971985E+17,488089.850081451,92739711801.1709,6.55287777670161E+15,8.0318977584529E+19,2939.27348902112,373484821.922062,67785353566340.1,4.00311107024358E+18,4.34090789529215E+22,980537.645252915,324588991304.098,4.77814004551159E+16,2.40956932753587E+21,2.34112638134326E+25,4390.76657001921,880357080.244861,270639300535239,3.26179420538366E+19,1.43249960544641E+24,1.26028308470699E+28,XOR
332.315521175877,928641.452084434,40027.4622877237,333226517.329846,923.098669932993,13929621.7812665,128688434336.984,150102.983578964,5998077311.93722,51011304426191.6,1809.27339306867,65004901.6459104,2702457121076.67,2.04059820398921E+16,373589.648018755,33322651732.9846,1.2242713062286E+15,8.18429118876955E+18,2990.8396905829,195014704.937731,17372938635492.9,5.50961515077086E+17,3.28308936694359E+21,750514.91789482,116629281065.446,8.92697827458352E+15,2.45528735663087E+20,1.31614293738353E+24,4467.79756247569,459677518.781795,69363066107634.6,4.48931604877625E+18,1.08341949109138E+23,5.27162593446556E+26,XOR
295.073264492374,1862253.120585,50948.5587198461,968373815.436736,819.647956923261,27933796.8087751,510730320974.881,191057.095199423,17430728677.8613,268404238872123,1606.50999556959,130357718.44095,10725336740472.5,1.40326782211679E+17,475519.88138523,96837381543.6737,6.44170173293095E+15,7.30249545900488E+19,2655.65938043137,391073155.322851,68948593331608.9,3.78882311971534E+18,3.78529576120306E+22,955285.475997114,338930835402.858,4.69707418026215E+16,2.19074863770147E+21,1.95571958612678E+25,3967.09611150858,921815294.689577,275283643005461,3.08718920865694E+19,1.24914760119701E+24,1.00767342699144E+28,XOR
289.343686541066,1700354.5319122,50489.6705735766,845687345.45162,803.732462614072,25505317.978683,435557545394.652,189336.264650912,15222372218.1292,225611050699580,1575.31562672358,119024817.233854,9146708453287.69,1.16897239986803E+17,471236.925353382,84568734545.162,5.41466521678991E+15,6.05222691534091E+19,2604.09317886959,357074451.701561,58800268628278,3.15622547964369E+18,3.13058939740736E+22,946681.323254561,295990570908.067,3.94819338724264E+16,1.81566807460227E+21,1.61793704206392E+25,3890.06511905211,841675493.296538,234765516967718,2.57173927970968E+19,1.03309450114443E+24,8.35536476966332E+27,XOR
392.476089664614,3722873.48808074,89743.7303272384,2029796310.15828,1090.21136017948,55843102.3212112,1088048880338.67,336538.988727144,36536333582.8491,571508236457423,2136.81426595179,260601144.165652,22849026487112.1,2.95489495339626E+17,837608.149720892,202979631015.828,1.37161976749782E+16,1.50972436014347E+20,3532.28480698153,781803432.496956,146886598845720,7.97821637416989E+18,7.64406902326697E+22,1682694.94363572,710428708555.399,1.00013941380049E+17,4.52917308043042E+21,3.84344686241366E+25,5276.6229832687,1842822376.59997,586458346502543,6.50076889747176E+19,2.5225427776781E+24,1.92198630348962E+28,XOR
369.557777859381,3618051.73504627,86026.2130178957,1996040505.75438,1026.54938294273,54270776.0256941,1082562422490.62,322598.298817109,35928729103.5789,575435222611862,2012.03679056774,253263621.453239,22733810872303,3.01244084319393E+17,802911.321500361,199604050575.438,1.38104453426847E+16,1.5598010587915E+20,3326.02000073443,759790864.359717,146145927036234,8.13359027662362E+18,8.01356397450416E+22,1612991.49408555,698614177014.034,1.00701163957076E+17,4.6794031763745E+21,4.09453253690842E+25,4968.49901344279,1790935608.8479,583501145722445,6.62736985502665E+19,2.64447611158637E+24,2.08431567615544E+28,XOR
349.504255029802,2833020.82472846,70101.4487950607,1621054180.88573,970.845152860562,42495312.3709269,935639276708.302,262880.432981478,29178975255.9432,534228060691036,1902.8564996067,198311457.730992,19648424810874.3,3.01499701648595E+17,654280.1887539,162105418088.573,1.28214734565849E+16,1.68449048618296E+20,3145.53829526822,594934373.192976,126311302355621,8.14049194451205E+18,9.33202229214287E+22,1314402.16490739,567368963310.006,9.34899106209313E+16,5.05347145854889E+21,5.13332410577216E+25,4698.89053984512,1402345308.24059,504309570145775,6.63299343626908E+19,3.07956735640715E+24,2.80681754869574E+28,XOR
320.856365273261,1761053.48025932,50959.6069069162,918763983.926043,891.267681314614,26415802.2038899,494396013322.994,191098.525900936,16537751710.6688,266838212397746,1746.88465537664,123273743.618153,10382316279782.9,1.43814805815908E+17,475622.997797885,91876398392.6043,6.40411709754589E+15,7.73481967899721E+19,2887.70728745935,369821230.854458,66743461798604.1,3.88299975702952E+18,4.15165075660949E+22,955492.629504679,321567394374.115,4.66966871696055E+16,2.32044590369916E+21,2.22441469554364E+25,4313.73557756273,871721472.728366,266479451181094,3.16392572794998E+19,1.37004474968113E+24,1.18998008545655E+28,XOR
292.20847551672,1547479.18448944,48364.7210689416,768672878.213187,811.690209768666,23212187.7673416,403315066754.037,181367.704008531,13836111807.8374,214554554367036,1590.91281114659,108323542.914261,8469616401834.78,1.14671766074482E+17,451404.063310121,76867287821.3187,5.14930930480887E+15,6.14090557546065E+19,2629.87627965048,324970628.742783,54447534011795,3.09613768401102E+18,3.29156664590397E+22,906838.520042655,269035507374.616,3.75470470142314E+16,1.8422716726382E+21,1.76499485056475E+25,3928.58061528034,766002196.322273,217386820980426,2.52277885363861E+19,1.08621699314831E+24,9.46527711991618E+27,XOR
134.645081855743,598185.835480686,23807.5739417592,226307804.072623,374.014116265954,8972787.53221029,90754938862.654,89278.402281597,4073540473.30721,36972493520679.6,733.06766788127,41873008.483648,1905853716115.74,1.51322755876476E+16,222204.023456419,22630780407.2623,887339844496310,6.2016621303338E+18,1211.80573670169,125619025.450944,12251916746458.3,4.08571440866486E+17,2.5419767112996E+21,446392.011407985,79207731425.4179,6.47018636611893E+15,1.86049863910014E+20,1.04152646447634E+24,1810.22832272722,296101988.56294,48916912046970.5,3.32910062928248E+18,8.38852314728868E+22,4.26476009958594E+26,NOTBUBBLE
128.915503904435,469356.753401037,21907.241472398,144557077.938982,358.098621956765,7040351.30101555,47755841203.5651,82152.1555214924,2602027402.90168,16301241374190.2,701.873299035259,32854972.7380726,1002872665274.87,5.65994787271118E+15,204467.587075714,14455707793.8982,391229792980564,1.98430743908259E+18,1160.23953513992,98564918.2142177,6447038562481.29,1.52818592563202E+17,6.99708039712382E+20,410760.777607462,50594977278.6437,2.85271724048328E+15,5.95292231724778E+19,2.47591308623152E+23,1733.19733027074,232331592.933513,25740398408721.6,1.24518853199646E+18,2.30903653105086E+22,8.77862862840216E+25,NOTBUBBLE
143.239448782706,473228.665791587,24561.8198451851,127075439.985343,397.887357729738,7098429.98687381,36209304443.1303,92106.8244194441,2287357919.73617,10585633614940.8,779.859221150287,33126006.6054111,760395393305.735,3.12953796808875E+15,229243.651888394,12707543998.5343,254055206758580,9.30043197452041E+17,1289.15503904435,99378019.8162334,4888256099822.59,8.44975251383963E+16,2.77148864131452E+20,460534.122097221,44476403994.8699,1.85248588261464E+15,2.79012959235612E+19,8.27284469780267E+22,1925.77481141193,234248189.566836,19516815094847.2,6.88498352979525E+17,9.14591251633793E+21,2.47237854899027E+25,NOTBUBBLE
